doc_id,year,pope,region,persons,summary,is_dispute,is_dispute_conf,dispute_parties,dispute_parties_conf,matched_principal,domain,domain_conf,domain_other_detail
149660,1255,Alexandre IV (1254-1261),,Willem II Graaf van Hollant en Zeeland (addressee),"Alexander IV commends to King William the knight Merkelinus, former castellan of Rocca Sorella, who rendered great service in the business of the kingdom of Sicily, together with his wife Agnes. A letter of commendation/recommendation; William is addressee. Pure diplomacy/patronage.",no,high,,,,other,medium,letter of commendation/recommendation of a knight
149663,1255,Alexandre IV (1254-1261),,Willem II Graaf van Hollant en Zeeland (addressee),"Alexander IV informs King William that, the bishop of Verdun having been translated to the patriarchate of Jerusalem, he has appointed master Robert as bishop of Verdun, and asks that since the elect cannot come in person, the regalia be granted to his proctor. Concerns an episcopal appointment and the grant of regalia; William is addressee asked to bestow regalia.",no,high,,,,ecclesiastical_appointments,high,
149664,1255,Alexandre IV (1254-1261),,Willem II Graaf van Hollant en Zeeland (subject_or_mention),"Alexander IV prorogues until the next feast of St Michael the term for the elect of Speyer to receive consecration, since he must preside over King William's chancery. A prorogation of a consecration deadline (church governance); William mentioned as the king whose chancery the elect serves.",no,high,,,,ecclesiastical_appointments,medium,
149668,1255,Alexandre IV (1254-1261),,Johann I Markgraf von Brandenburg (requestor) | Willem II Graaf van Hollant en Zeeland (subject_or_mention),"Alexander IV orders the bishop of Brandenburg to dispense Conrad, son of John margrave of Brandenburg, and Constance, daughter of Premysl duke of Poland, for marriage within the fourth degree, if peace may thereby come between duke and margrave and if it please King William. A marriage dispensation to settle a feud between the margrave and the duke; John of Brandenburg is requestor, William mentioned for assent.",no,high,,,,marriage,high,
149671,1256,Alexandre IV (1254-1261),HRE,Johann I Markgraf von Brandenburg (addressee),"Alexander IV transmits to John margrave of Brandenburg and his wife Jutta, daughter of the duke of Saxony, the letters of cardinal Hugh by which he dispensed them on the marriage they contracted. A marriage dispensation transmittal; John of Brandenburg is addressee/beneficiary.",no,high,,,,marriage,high,
149675,1256,Alexandre IV (1254-1261),HRE,Albrecht I Herzog von Braunschweig-Lüneburg (subject_or_mention),"Alexander IV grants the bishop of Hildesheim, on account of damages inflicted by the duke of Brunswick in wars (ravaging church lands by rapine and fire), the right to receive for one year the revenues of benefices in his diocese vacant within three years. A fiscal indult to relieve war debts; the duke of Brunswick named as the aggressor whose wars caused the damages, but the operative act is the revenue indult, not adjudication of that war.",no,medium,,,,ecclesiastical_property,medium,
149676,1256,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV orders the archdeacon of Brescia to have Gerard, canon of Cremona and son of the late Andrew of Trecio (who was killed by Frederick II for devotion to the church, leaving his sons destitute), provided with a prebend in the church of Bergamo. A benefice provision for a destitute cleric; Frederick II named as the past killer of the father.",no,high,,,,ecclesiastical_appointments,high,
149677,1256,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV, since Angelo Bisantii of Risobaroli brought Barletta back to the church's obedience and consequently suffered great damages from Manfred prince of Taranto and other enemies of the church, pledges to him all the revenues the curia has at Barletta as restitution. A pledge of revenues as compensation for war damages; Manfred named as the enemy who inflicted the losses.",no,medium,,,,secular_territorial,medium,
149679,1256,Alexandre IV (1254-1261),HRE,Willem II Graaf van Hollant en Zeeland (subject_or_mention),"Alexander IV grants Bishop Robert of Verdun the regalia of his church by papal vice-regal authority while the empire is vacant after the death of William of Holland, king of the Romans. A one-sided concession to remedy the bishop's inability to obtain the regalia; William is mentioned only as the deceased king. No live conflict.",no,high,,,,ecclesiastical_property,medium,
149684,1256,Alexandre IV (1254-1261),,"Alfonso X, Rey de Castilla y LeÃ³n (subject_or_mention)","Alexander IV mandates the dean, archdeacon and cantor of Salamanca to revoke anything attempted to the prejudice of the bishop of Leon while he travels to the curia on behalf of his church and King Alfonso X of Castile. A protective mandate; Alfonso appears only as the king whose business the bishop pursues. No live conflict is the operative matter.",no,medium,,,,ecclesiastical_appointments,medium,
149688,1256,Alexandre IV (1254-1261),,"Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV orders the archbishop of Mainz, under pain of excommunication, neither to elect, name, nor consent to Conradin (son of Conrad IV) as king of the Romans, and to forbid the other electors likewise. The operative act is the regulation of the imperial election and political exclusion of the Hohenstaufen heir; the Hohenstaufen appear as the excluded line. This is the pope steering a contested imperial succession, a secular-power/sovereignty matter rather than a live two-party suit.",no,low,,,,secular_territorial,medium,
149691,1256,Alexandre IV (1254-1261),,"Henry III, King of England (subject_or_mention) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (subject_or_mention)","Alexander IV notifies the faithful that he has confirmed grants of castles, lands and the protontinate office of Bari and Monopoli to Philip de Sancta Cruce for his service in the Sicilian business, made with the knowledge of Robert de Baro, procurator of Henry III and Edmund as kings of England and Sicily. A confirmation of a property/office grant; Henry and Edmund appear only as the kings on whose behalf the procurator acted. Not a dispute.",no,medium,,,,ecclesiastical_property,low,
149693,1256,Alexandre IV (1254-1261),England,"Henry III, King of England (addressee) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (addressee)","Alexander IV prorogues the deadline by which Henry III of England, on behalf of Edmund as king of Sicily, must send a captain with troops into Sicily and pay a sum to the Roman church, granting the archbishop of Messina power to extend it further. Administrative prorogation of obligations under the Sicilian grant; not a contested adversarial matter.",no,medium,,,,secular_territorial,low,
149694,1256,Alexandre IV (1254-1261),,"Henry III, King of England (subject_or_mention) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (subject_or_mention)",Alexander IV grants the archbishop of Messina power to prorogue further by three months the deadline for the king of England's obligations in the Sicilian business. Companion administrative letter to the prorogation; the kings appear as the obligated parties. Not a dispute.,no,medium,,,,secular_territorial,low,
149695,1256,Alexandre IV (1254-1261),England,"Henry III, King of England (subject_or_mention) | Richard, 1st Earl of Cornwall (subject_or_mention) | Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (beneficiary) | Pietro II Conte di Savoia (subject_or_mention)","A notarial instrument recording the negotiations conducted by papal notary Albert de Parma over the grant of the kingdom of Sicily with Henry III of England and others (Richard of Cornwall, Charles of Anjou, Edmund, Peter of Savoy). It is a formal record/relation of diplomatic process, not the adjudication of a live conflict. Domain is the disposition of the Sicilian realm (secular sovereignty).",no,medium,,,,secular_territorial,medium,
149696,1256,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV confirms to the abbot and convent of Fonte Laureato their possession of the monastery of S. Angelo de Militino, committed to them for reform by Gregory IX but afterwards taken from them by Emperor Frederick II, and orders restitution. The operative matter is the contested possession of church property: the abbey was despoiled by Frederick's officials and the emperor seized its possessions. A live property dispute against the imperial side; counterparty is the imperial party that spoliated the abbey.",yes,medium,church_v_lay,medium,no,ecclesiastical_property,high,
149698,1257,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention)","Alexander IV dispenses the cleric Caziacomes of Arezzo from the irregularity he incurred by holding the archbishopric of Cosenza granted de facto by Conrad IV, since he has returned to the church's obedience, allowing him to be elected to any episcopal dignity. A dispensation/absolution concerning a cleric's status; Frederick and Conrad appear as background. Internal church/clerical matter, not a live dispute.",no,medium,,,,ecclesiastical_appointments,high,
149705,1257,Alexandre IV (1254-1261),,Hendrik van Gelre (addressee),"Alexander IV prorogues for Henry, elect of Liege, the deadline for receiving consecration as bishop because of impediments. A routine administrative grant concerning a clerical office; no conflict.",no,high,,,,ecclesiastical_appointments,high,
149706,1257,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV, at the request of Count Roger palatine of Tuscany, absolves the rector of the church of S. Andrea de Doadola, burdened by the agents of the late Frederick II, from collections and legates' procurations. A relief/exemption grant; Frederick appears as the cause of past burdens. Not a live dispute; the operative matter concerns church revenues/exactions.",no,medium,,,,ecclesiastical_property,medium,
149707,1257,Alexandre IV (1254-1261),,"Richard, 1st Earl of Cornwall (requestor) | Henry III, King of England (subject_or_mention)","Alexander IV mandates the elect of Coventry-Lichfield and chaplain Berard de Nimpha, at the request of Richard of Cornwall (brother of Henry III), to have crusade legacies and vow-redemptions of England granted by earlier popes paid to the count. An executory mandate to fulfil a prior crusade-finance grant; not a contested conflict. Domain is crusade finance.",no,medium,,,,crusade,medium,
149708,1257,Alexandre IV (1254-1261),HRE,Jacob de Lorraine (addressee),"Alexander IV grants the bishop of Metz permission to take up to 1000 marks sterling from usuries, rapine and other ill-gotten goods, pious legacies and vow-redemptions (except the Jerusalem vow) toward paying his church's debts. A fiscal/financial concession to relieve church debts; no conflict. Best fits church revenues/finance.",no,high,,,,ecclesiastical_property,medium,
149709,1257,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV writes to the archbishop of Trani confirming to Philip de Sancta Cruce castles and goods in the Bari region once granted by Frederick II and confirmed by the bishop of Ancona as legate's vicar, and orders him inducted into possession. A confirmation/induction into property; Frederick appears as prior grantor. Not a live dispute.",no,medium,,,,ecclesiastical_property,low,
149710,1257,Alexandre IV (1254-1261),Italy,"Henry III, King of England (subject_or_mention)","Alexander IV asks Edmund (addressed as king of Sicily) to confirm the grants made to Philip de Sancta Cruce, especially as they were made with the knowledge of Robert de Baro, procurator for Edmund and his father Henry III. A request to confirm a property grant; Henry appears as the father/king. Not a dispute.",no,medium,,,,ecclesiastical_property,low,
149716,1257,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV reiterates to the bishop of Malta that Matthew of Palermo, deprived of his canonry and benefices for serving Frederick II even after the emperor's deposition, and the benefices conferred on John Sacco, should be confirmed; he orders execution. Internal church discipline/benefice provision; Frederick appears as cause of the deprivation. Not a live dispute (an executory mandate enforcing a prior deprivation).",no,low,,,,ecclesiastical_appointments,high,
149718,1257,Alexandre IV (1254-1261),,"Thibaut II (V), Rey de Navarre (subject_or_mention) | Thibaut I (IV), Rey de Navarre (subject_or_mention) | Jaime I, Rey de AragÃ³n (subject_or_mention) | Alfonso X, Rey de Castilla y LeÃ³n (subject_or_mention)","Alexander IV, at the request of King Theobald II of Navarre, mandates the bishop of Pamplona to induce the Navarrese nobles (to whom the boy-king bound himself by oath to pay stipends) and the king of Aragon (with whom he was forced to confederate against Castile) to release him from those oaths. The operative act is releasing the king from oaths/obligations extorted by nobles; the live conflict in Navarre is the noble faction's coercion of the king. Matched persons are lay; the principal counterparties are the Navarrese nobles, not in the database. Concerns oath-relaxation and secular political confederations.",yes,medium,lay_v_lay,medium,yes,secular_territorial,medium,
149719,1257,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV grants to the brothers Zacharias, Nicholas and Bibulus of Brindisi the goods of Ayroldus de Ripalta, who betrayed Brindisi to Manfred and procured the killing of their father and other citizens. A one-sided grant of confiscated goods rewarding loyalty; Manfred and the traitor appear as background of the past betrayal. Not the live adjudication of a conflict.",no,medium,,,,ecclesiastical_property,low,
149720,1257,Alexandre IV (1254-1261),,"Henry III, King of England (addressee) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (subject_or_mention)","Alexander IV writes to Henry III, king of the English, that to reform the Sicilian business undertaken with him and his son Edmund (king of Sicily) he is sending notary Master Arlotus and suspends until the coming 1 June all penalties (including excommunication and interdict) attached to the privilege of the grant of the realm to Edmund. An administrative reform/suspension concerning the Sicilian grant; Henry is addressee, Edmund the grantee. Not a live adversarial suit. Concerns disposition of the secular realm.",no,medium,,,,secular_territorial,medium,
149721,1257,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV mandates the bishop of Chiusi to relax excommunication and interdict sentences on the commune of Chiusi (laid for adhering to Frederick II and for contesting temporal jurisdiction of the city with the bishop and provost), since concord is expected via arbitration before the abbot of Spineto. The operative matter is a live conflict over temporal jurisdiction of the city between the bishop/provost/chapters and the commune of Chiusi, being settled by compromise/arbitration. The dispute is church (bishop, provost, chapters) vs. lay (commune); matched Frederick is only background. Stake is secular jurisdiction over the city, plus the censures being relaxed.",yes,high,church_v_lay,high,no,secular_territorial,medium,
149722,1257,Alexandre IV (1254-1261),,Johann I Markgraf von Brandenburg (subject_or_mention) | Otto III Markgraf von Brandenburg (subject_or_mention),"Alexander IV confirms to the chapter of Magdeburg an exchange: Ludolf (posing as bishop of Halberstadt) had enfeoffed the county of Sehusen and three castles to margraves John and Otto of Brandenburg; since the bishop of Halberstadt could not recover them from the margraves' power, he transferred them to Magdeburg by exchange, which the pope confirms. The operative act is a papal confirmation of a property transfer/exchange of church lands; the inability to recover from the margraves is recited background. Domain is church property.",no,medium,,,,ecclesiastical_property,high,
149724,1258,Alexandre IV (1254-1261),,Marguerite de Provence (addressee),Alexander IV grants Margaret queen of France that no prejudice may arise to her right of paternal succession in the county of Provence through any papal letters obtained or to be obtained. A protective indult securing a hereditary-succession right; not a live dispute as the operative matter (a precautionary grant). The right concerns devolution of a fief by paternal succession.,no,medium,,,,inheritance,medium,
149740,1259,Alexandre IV (1254-1261),,Marguerite Comtesse de Hainaut Gravin van Vlaanderen (addressee),"Alexander IV takes Margaret countess of Flanders and Hainaut, with her counties, lands and rights, under apostolic protection. A one-sided protection grant; no conflict.",no,high,,,,ecclesiastical_property,low,
149743,1259,Alexandre IV (1254-1261),,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV mandates the bishops of Pavia and Maina and the Dominican prior of Pavia to absolve the Pavians, returning from Frederick II's allegiance to the church, from ecclesiastical censures, having taken oaths to obey the church. The operative act is absolution/reconciliation from excommunication; Frederick is background. Not a live two-party dispute; the substantive act is the censure-absolution.",no,medium,,,,excommunication,high,
149744,1259,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV prorogues for Master James of Castiglione, elect of Reggio, the deadline for receiving orders and consecration, since because of Manfred's power he cannot safely reach his church. A routine prorogation concerning a clerical office; Manfred appears as the reason for the impediment. Not a dispute.",no,high,,,,ecclesiastical_appointments,high,
149749,1259,Alexandre IV (1254-1261),HRE,"Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Alexander IV confirms a charter of three cardinals providing an annual pension to Albert, former bishop of Regensburg, who resigned his see because of the hatred he incurred by opposing Frederick II on the church's behalf. A confirmation of a financial provision for a resigned bishop; Frederick is background. Not a live dispute; internal church administration/provision for a clergyman.",no,medium,,,,ecclesiastical_appointments,medium,
149752,1259,Alexandre IV (1254-1261),France,Marguerite Comtesse de Hainaut Gravin van Vlaanderen (addressee),Alexander IV grants Margaret countess of Flanders and Hainaut that she cannot be sued through papal letters which fail to mention the county of Flanders. A protective procedural indult; no conflict.,no,high,,,,ecclesiastical_property,low,
149753,1259,Alexandre IV (1254-1261),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Alexander IV commits to the legate archbishop of Embrun to declare void the absolution rashly granted (by a religious) to Pelavicino, Bosius de Doara and the Cremonese who fought against Ezzelino, and to absolve Pelavicino and Bosius if they return to obedience and abjure their confederation with Manfred. The operative matter is the regulation of absolutions and reconciliation of Manfred's adherents; Manfred appears as the lord whose confederation must be abjured. Substantive act is the censure/absolution machinery, not a two-party suit.",no,low,,,,excommunication,medium,
149758,1260,Alexandre IV (1254-1261),Eastern_Europe,"Premysl II Ottokar, King of Bohemia (beneficiary)","Alexander IV mandates the bishops of Prague and Olomouc, since the elect of Mainz is not yet confirmed, to anoint King Ottokar of Bohemia and place the royal diadem on his head. A mandate to perform a royal coronation/unction; Ottokar is the beneficiary king. Not a dispute; concerns the king's consecration (an ecclesiastical ministration to a ruler).",no,medium,,,,ecclesiastical_appointments,low,
149759,1260,Alexandre IV (1254-1261),Eastern_Europe,"Premysl II Ottokar, King of Bohemia (addressee)",Alexander IV declares to King Ottokar of Bohemia that the legitimation he has granted to Ottokar's son Nicholas and daughters (born of an unmarried woman) is not intended to enable them to obtain or succeed in the kingdom of Bohemia. A clarification limiting a legitimation's effect regarding hereditary succession to the realm. Operative matter is legitimation/devolution of the kingdom by hereditary right; not a live adversarial dispute.,no,medium,,,,inheritance,high,
149768,1262,Urbain IV (1261-1264),,"Alfonso X, Rey de Castilla y LeÃ³n (addressee) | Richard, 1st Earl of Cornwall (subject_or_mention)","Urban IV replies to King Alfonso X of Castile, who sought to be summoned to the imperial throne, that he cannot presently grant it, since Richard of Cornwall is also prosecuting his claim to the empire and both parties' envoys have repeatedly refused to submit to papal judgment. This is the live double-election dispute over the empire between Alfonso of Castile and Richard of Cornwall, both matched and both principals. Stake is the imperial throne (secular sovereignty/contested realm).",yes,high,lay_v_lay,high,yes,secular_territorial,high,
149769,1262,Urbain IV (1261-1264),,"Premysl II Ottokar, King of Bohemia (addressee) | Margaret Babenberg (subject_or_mention) | BÃ©la IV ArpÃ¡d, King of Hungary (subject_or_mention)","Urban IV writes to King Ottokar of Bohemia declaring his earlier de facto marriage to Margaret (former queen of the Romans, who had taken religious vows) null, and dispensing him and Kunigunda (niece of King Bela IV of Hungary) to remain in their marriage despite the consanguinity/affinity impediment. The operative acts are an annulment and a marriage dispensation. Not a live adversarial dispute; matched persons appear as the spouses and Kunigunda's relative.",no,medium,,,,marriage,high,
149770,1262,Urbain IV (1261-1264),Iberia,"Jaime I, Rey de AragÃ³n (addressee) | Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Conradin von Hohenstaufen, King of Sicily (subject_or_mention)","Urban IV writes to King James I of Aragon, who had offered to mediate peace between Manfred and the Roman church, recounting Manfred's offenses and asking him not to trust Manfred's suggestions nor to pursue a marriage between his firstborn and Manfred's daughter. A diplomatic letter dissuading mediation and a marriage alliance amid the church-Manfred conflict; James appears as would-be mediator, the Hohenstaufen as the church's adversary. The letter is diplomacy concerning the wider Sicilian struggle, not itself the adjudication of a discrete two-party suit.",no,low,,,,secular_territorial,medium,
149771,1262,Urbain IV (1261-1264),,"Premysl II Ottokar, King of Bohemia (addressee) | Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)",Urban IV praises King Ottokar of Bohemia for reporting that the archbishop of Mainz has set a day for the electors to treat of the future king's election and that rumor holds some electors intend to raise Conradin to the empire; he asks Ottokar to ensure he is not excommunicated by electing the boy. The operative matter is managing the contested imperial election and excluding Conradin; diplomacy/governance of the election rather than a live two-party suit. Concerns the imperial succession (secular sovereignty).,no,low,,,,secular_territorial,medium,
149772,1262,Urbain IV (1261-1264),,"Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV orders the archbishop of Mainz, under pain of excommunication, never to elect, name or consent to Conradin (son of Conrad IV) as king, and to forbid the other electors likewise. Operative act is political exclusion of the Hohenstaufen heir from the imperial election; the Hohenstaufen appear as the excluded line. Concerns contested imperial succession (secular sovereignty), not a live two-party suit.",no,low,,,,secular_territorial,medium,
149774,1262,Urbain IV (1261-1264),,"Henri III de Brabant, Duc de Brabant (subject_or_mention)",Urban IV writes to the abbot of Villers and the Dominican prior of Louvain that the late Duke Henry III of Brabant in his last will committed his crusade vow to his counselor Gerard de Marbais and bequeathed 4000 pounds for the Holy Land; he gives mandates on executing the vow and collecting the money. An executory mandate over a crusade legacy and vow; the duke appears as the deceased testator. Not a dispute. Domain is crusade (Holy Land subsidy/vow).,no,medium,,,,crusade,medium,
149776,1262,Urbain IV (1261-1264),,"Louis IX, Roi de France (subject_or_mention) | Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention)","Urban IV writes to his notary Albert that he did not receive the envoys of King Louis IX of France over the kingdom of Sicily; he orders Albert to report on any negotiation with Charles of Anjou and, absent any, to negotiate but conclude nothing. Diplomatic instructions on the Sicilian negotiation; Louis and Charles appear as principals in the diplomacy but the letter is process/diplomacy, not the adjudication of a live suit. Concerns disposition of the Sicilian realm.",no,low,,,,secular_territorial,medium,
149778,1262,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention) | Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV notifies the faithful that he cited Manfred to appear (over the destruction of Ariano, murders, celebrating divine office under excommunication, favoring Saracens, etc.); Manfred sought a safe-conduct, which is granted, and the pope forbids anyone to harm him while approaching the curia. The operative matter is a live judicial process: the papal citation of Manfred and grant of safe-conduct in the church's case against him over his offenses. Manfred is the matched principal; counterparty is the Roman church. The church-vs-Manfred contest over the realm dominates.",yes,medium,church_v_lay,high,yes,secular_territorial,medium,
149790,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV mandates Manfred elect of Verona (rector of the Duchy and March) to declare void the discordant postulations of two abbots for the monastery of S. Vittore de Clusis (since its territory adheres to Manfred Hohenstaufen), and to provide either Andacondeus or another suitable person. The operative act is the provision/governance of a vacant monastery after a disputed postulation; Manfred Hohenstaufen appears only as the lord to whom the land adheres. Internal church provision; the disputed postulation is recited as the reason for intervention. Domain is clerical provision.",no,low,,,,ecclesiastical_appointments,medium,
149792,1263,Urbain IV (1261-1264),,"Charles I Stephen d'Anjou, King of Naples and Sicily (beneficiary) | Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV defines the conditions under which he is prepared to confer the kingdom of Sicily on Charles of Anjou (territory reserved to the church, Benevento, census, etc.). A document setting the terms of a grant/treaty for the Sicilian realm; Charles is beneficiary, Manfred recited as the prior occupier. Not the adjudication of a live two-party suit but the framing of a grant. Domain is the disposition of the secular realm.",no,low,,,,secular_territorial,medium,
149793,1263,Urbain IV (1261-1264),,"Charles I Stephen d'Anjou, King of Naples and Sicily (beneficiary) | Alphonse III de Poitiers, Comte de Toulouse (subject_or_mention) | Louis IX, Roi de France (subject_or_mention)","Modifications to the conditions for conferring Sicily on Charles of Anjou, including provisions for succession (Alfonso of Poitiers, then a son of Louis IX) if Charles dies without legitimate issue. A companion document modifying the treaty terms; Charles is beneficiary, the others appear in the succession clauses. Not a live suit; concerns disposition and succession of the secular realm.",no,low,,,,secular_territorial,medium,
149795,1263,Urbain IV (1261-1264),,"Charles I Stephen d'Anjou, King of Naples and Sicily (subject_or_mention) | Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention) | Conradin von Hohenstaufen, King of Sicily (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention)","Urban IV informs his notary Albert that if the Sicilian business is concluded with Charles of Anjou he intends to grant Charles's petitions: a tithe of France, crusade preaching against Manfred, exclusion of Conradin from the empire, and other matters. Instructions on terms and crusade finance tied to the Sicilian grant; matched persons appear in the recited petitions. Not a live two-party suit; the operative matter is the Sicilian grant and crusade against Manfred.",no,low,,,,secular_territorial,medium,
149796,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV grants the bishop of Cagli faculty to absolve the citizens of Cagli, returning from Manfred's allegiance, from excommunication and interdict, prescribing the form. The operative act is absolution from censures; Manfred is background. Not a live two-party dispute; substantive act is the censure-absolution.",no,medium,,,,excommunication,high,
149798,1263,Urbain IV (1261-1264),Italy,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV notifies the Germans serving Manfred in Tuscany, Lombardy, the March and elsewhere that, for recovering the March of Ancona, he intends to retain 200 of them for a year and 200 for three months in the church's service, and exhorts them to accept these stipends. A recruitment/exhortation letter aimed at detaching Manfred's mercenaries; Manfred is the recited adversary. Not a two-party suit; operative matter is the military effort to recover the March (secular territory).",no,low,,,,secular_territorial,medium,
149799,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV informs the bishop of Anagni that he revokes the conspiracies and confederations rashly formed by clergy and laity of Campania and the Maritima, forbidding their observance, and orders him to publish this and to excommunicate those distributing money received from Manfred to subvert the region. The operative matter is the suppression/annulment of illicit conspiracies and the excommunication of Manfred's paid agents; concerns disturbance of the peace in the papal patrimony rather than a discrete two-party suit. Manfred is background.",no,low,,,,secular_territorial,low,
149800,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV mandates the archbishop of Arborea to aid Judge William of Arborea, who has set out to wrest the kingdom of Torres from Manfred's hands, and to preach the cross throughout Sardinia against Manfred. The operative act is preaching a (political) crusade and aiding a military campaign to recover Torres from Manfred; this is crusade preaching. Judge William (unmatched) is the lay principal acting for the church against Manfred. Domain is crusade.",no,low,,,,crusade,medium,
149801,1263,Urbain IV (1261-1264),,"Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV notifies the consuls and wool-guild men of Florence (excommunicated favorers of Manfred) that unless by the Assumption they desist from favoring Manfred and offending Lucca and return to the church, he will forbid Venetians and other Italians to buy their cloth or sell them wool. A coercive censure/economic-sanction threat against Florentine partisans of Manfred; concerns the wider church-Manfred-Tuscan conflict, not a discrete two-party adjudication. Manfred is background.",no,low,,,,excommunication,low,
149805,1263,Urbain IV (1261-1264),,"Henry III, King of England (subject_or_mention)","Urban IV mandates his nuncio in England, friar John of Kent, to induce King Henry III to pay the annual census owed to the Roman church, in which he has long defaulted, to named Florentine merchants, on pain of interdict on the king's chapel. The operative matter is enforcement of an overdue census debt against the king; a one-sided debt-collection mandate rather than a contested two-party suit over a claim. Domain is the census/fiscal obligation.",no,low,,,,other,medium,fiscal/census debt collection from the king
149806,1263,Urbain IV (1261-1264),,"Henry III, King of England (beneficiary) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (beneficiary)","Urban IV grants the archbishop of Cosenza power to absolve Henry III and his son Edmund from all obligations, oaths and penalties incurred over the Sicilian business, once they reciprocally release the church and renounce the grant of the realm. An administrative release of mutual obligations winding down the failed Sicilian grant; Henry and Edmund are beneficiaries. Not a live adversarial suit. Concerns disposition of the secular realm.",no,low,,,,secular_territorial,medium,
149807,1263,Urbain IV (1261-1264),England,"Henry III, King of England (addressee) | Edmund 'Crouchback' Plantagenet, Earl of Leicester (addressee) | Friedrich II von Hohenstaufen, Holy Roman Emperor (subject_or_mention) | Conrad IV von Hohenstaufen, King of Sicily (subject_or_mention) | Manfredo I von Hohenstaufen, King of Naples and Sicily (subject_or_mention)","Urban IV writes to Henry III and Edmund that, since the conditions of the Sicilian grant to Edmund were unfulfilled, the church is free to dispose of the realm; he asks them not to obstruct and notifies them he sends the archbishop of Cosenza. A diplomatic notification withdrawing the Sicilian grant; the kings are addressees, the Hohenstaufen recited as the realm's past oppressors. Not a live two-party suit. Concerns the secular realm's disposition.",no,low,,,,secular_territorial,medium,
